group,draw,alpha,beta,min_h_f,min_h_r,effort,rear_buffer,rear_end,front_collision,clears_dmin
C,4,0.3283759983613612,0.2824737337570761,1.5618288157895108,1.5649064327864721,25.24921370250147,0.7673989284737491,0,0,1
D,4,0.3283759983613612,0.2824737337570761,1.513440194865538,1.4346089678935527,24.305978144959532,0.5,0,0,1
A,5,0.3806438823913342,0.1571680544228679,5.52673755622186,2.952699405769195,41.63730325586717,0.0,0,0,1
B,5,0.3806438823913342,0.1571680544228679,1.6982092454780542,0.9225280064645034,25.556318610862572,0.0,0,0,0
C,5,0.3806438823913342,0.1571680544228679,6.800377236031721,2.0154550776881877,38.214362854806964,1.009903311873865,0,0,1
D,5,0.3806438823913342,0.1571680544228679,1.438610315843377,1.1810718722370126,25.819212902446044,0.5,0,0,1
A,6,0.38862162110481335,0.16131390132105441,5.5407504497835305,2.986040114316765,41.65310779183283,0.0,0,0,1
B,6,0.38862162110481335,0.16131390132105441,1.702375716968092,1.054543184833733,25.534087516025295,0.0,0,0,1
C,6,0.38862162110481335,0.16131390132105441,6.90519642828437,2.0261970960432194,38.30292490003915,1.0252308791350357,0,0,1
D,6,0.38862162110481335,0.16131390132105441,1.4375317780411478,1.2575267298557833,25.630738018572515,0.5,0,0,1
A,7,0.3640938457145493,0.18040811540898394,5.5339235691264435,2.9492825646721883,41.84504321044699,0.0,0,0,1
B,7,0.3640938457145493,0.18040811540898394,1.7065798731239852,0.9242977639965915,25.46587108062205,0.0,0,0,0
C,7,0.3640938457145493,0.18040811540898394,3.230985263771103,2.200700635226738,31.789765199793294,0.8507429212222614,0,0,1
D,7,0.3640938457145493,0.18040811540898394,1.4599459800800219,1.1762646524774851,25.698712331320294,0.5,0,0,1
A,8,0.38973035309117826,0.22957238800147794,5.617385645553895,3.1316142456203693,42.06112686150032,0.0,0,0,1
B,8,0.38973035309117826,0.22957238800147794,1.7609473034896297,1.5572274470140144,25.673185004449273,0.0,0,0,1
C,8,0.38973035309117826,0.22957238800147794,1.6120748455202403,1.7357927037456875,25.523240619179525,0.8012109643706248,0,0,1
D,8,0.38973035309117826,0.22957238800147794,1.4815120817176677,1.572322506310627,24.50931733900832,0.5,0,0,1
A,9,0.28154468298317786,0.2136091625289653,5.444886584761818,2.6299016226616345,42.32492859079264,0.0,0,0,1
B,9,0.28154468298317786,0.2136091625289653,1.685783771901086,0.03930878858413678,25.58784469999914,0.0,0,0,0
C,9,0.28154468298317786,0.2136091625289653,1.3251149675713236,0.43651823650591837,25.697346931558236,0.6953846179514274,0,0,0
D,9,0.28154468298317786,0.2136091625289653,1.5036824489104106,0.5887021949068441,26.141892254635366,0.5,0,0,0
A,10,0.22943737685992888,0.1735036723615414,5.2687009228326644,2.0870860656919206,42.245258813401406,0.0,0,0,1
B,10,0.22943737685992888,0.1735036723615414,1.6951086894973315,-1.8704571616231078,26.291479168105447,0.0,1,0,0
C,10,0.22943737685992888,0.1735036723615414,1.501905179773189,0.5122351217602557,25.23404984172149,1.0642358031141188,0,0,0
D,10,0.22943737685992888,0.1735036723615414,2.149700239625048,1.0059721989646278,26.444076146183505,0.5,0,0,1
A,11,0.35275988762117705,0.2437822703555792,5.590932089118283,3.038607751229904,42.25587151477086,0.0,0,0,1
B,11,0.35275988762117705,0.2437822703555792,1.7397124087511173,1.3219530220735578,25.354152005623636,0.0,0,0,1
C,11,0.35275988762117705,0.2437822703555792,1.5669193984537912,1.5291208689348395,25.48022307985209,0.710168631907025,0,0,1
D,11,0.35275988762117705,0.2437822703555792,1.4962451969860666,1.4121967855817985,24.709931545180638,0.5,0,0,1
A,12,0.34215394140440075,0.20836626329279714,5.539790350663367,2.926144907103634,42.070072834398104,0.0,0,0,1
B,12,0.34215394140440075,0.20836626329279714,1.7110255137015145,0.9069661362916293,25.322227334279276,0.0,0,0,0
C,12,0.34215394140440075,0.20836626329279714,1.4875775301315883,1.187534162246223,25.726123100658953,0.6511507124464144,0,0,1
D,12,0.34215394140440075,0.20836626329279714,1.4830521647665051,1.1543762978527212,25.532851458219987,0.5,0,0,1
A,13,0.41546430767152853,0.2886242695315253,5.6957711436695035,3.304454475003226,42.32912562775721,0.0,0,0,1
B,13,0.41546430767152853,0.2886242695315253,1.8611234239091772,2.0101960814105837,26.20943370761307,0.0,0,0,1
C,13,0.41546430767152853,0.2886242695315253,7.341721380134771,2.337370556659181,37.90013532296716,1.1403543088122152,0,0,1
D,13,0.41546430767152853,0.2886242695315253,1.515769884932169,1.8877926866196617,23.971720377984994,0.5,0,0,1
A,14,0.3556240610202934,0.24422172673039452,5.595837784255863,3.050049118231314,42.24335210135524,0.0,0,0,1
B,14,0.3556240610202934,0.24422172673039452,1.7426696939647428,1.3533884976148727,25.383805068292904,0.0,0,0,1
C,14,0.3556240610202934,0.24422172673039452,1.5719971866241451,1.555982591456683,25.470248947121608,0.7233831510027517,0,0,1
D,14,0.3556240610202934,0.24422172673039452,1.4961380896408514,1.4335594947621928,24.646195743930985,0.5,0,0,1
A,15,0.3561817722696205,0.20907103938279153,5.557025123768767,2.9811740082553797,42.01677090118207,0.0,0,0,1
B,15,0.3561817722696205,0.20907103938279153,1.7187208527476656,1.082147888113866,25.36523599596377,0.0,0,0,1
C,15,0.3561817722696205,0.20907103938279153,1.5093564545562401,1.3366169659659022,25.72960427768288,0.7044429315473159,0,0,1
D,15,0.3561817722696205,0.20907103938279153,1.4790363714773918,1.2662984342017864,25.338211425719102,0.5,0,0,1
A,16,0.24993852896430294,0.2537680329220846,5.421697899358918,2.497028016255456,42.807964700630386,0.0,0,0,1
B,16,0.24993852896430294,0.2537680329220846,1.653168476251352,-0.04322979521404591,25.07374607316583,0.0,1,0,0
C,16,0.24993852896430294,0.2537680329220846,1.998826233765783,1.8386324358305188,25.320325619946065,0.8993180158311267,0,0,1
D,16,0.24993852896430294,0.2537680329220846,1.502699452260785,0.4648857116646212,25.7494440436922,0.5,0,0,0
A,17,0.32486802991533936,0.19849650807512365,5.5009072772027,2.8320563756492447,42.06340035171869,0.0,0,0,1
B,17,0.32486802991533936,0.19849650807512365,1.7004801108706147,0.568754475568042,25.5285366435863,0.0,0,0,0
C,17,0.32486802991533936,0.19849650807512365,1.4343732614162974,0.9067581810569294,25.80783207541167,0.6214860873608629,0,0,0
D,17,0.32486802991533936,0.19849650807512365,1.4855312301104107,0.9492186715786346,25.89556103371821,0.5,0,0,0
A,18,0.31728038889570354,0.27634716493650563,5.570330151961883,2.963867952465847,42.6031955826538,0.0,0,0,1
B,18,0.31728038889570354,0.27634716493650563,1.725918704553692,1.208093087263265,24.988118767900602,0.0,0,0,1
C,18,0.31728038889570354,0.27634716493650563,1.529249001114323,1.4237956576124589,25.265468327863722,0.7202671041632084,0,0,1
D,18,0.31728038889570354,0.27634716493650563,1.5118606506093357,1.3234298649545764,24.62643018808467,0.5,0,0,1
A,19,0.4033363550636,0.20488767443769904,5.604335896618565,3.121383352102356,41.884986830318645,0.0,0,0,1
B,19,0.4033363550636,0.20488767443769904,1.7480526137788388,1.5197235340559558,25.726967499999297,0.0,0,0,1
C,19,0.4033363550636,0.20488767443769904,6.436267163948443,2.269546364151452,37.56112546918762,0.9097947225036038,0,0,1
D,19,0.4033363550636,0.20488767443769904,1.4632617678157231,1.545161361178259,24.654698914668785,0.5,0,0,1
