group,draw,alpha,beta,min_h_f,min_h_r,effort,rear_buffer,rear_end,front_collision,clears_dmin
B,14.0,0.3556240610202934,0.24422172673039452,1.7426696939647428,1.3533884976148727,25.383805068292904,0.0,0.0,0.0,1.0
C,14.0,0.3556240610202934,0.24422172673039452,1.5719971866241451,1.555982591456683,25.470248947121608,0.7233831510027517,0.0,0.0,1.0
D,14.0,0.3556240610202934,0.24422172673039452,1.4961380896408514,1.4335594947621928,24.646195743930985,0.5,0.0,0.0,1.0
A,15.0,0.3561817722696205,0.20907103938279153,5.557025123768767,2.9811740082553797,42.01677090118207,0.0,0.0,0.0,1.0
B,15.0,0.3561817722696205,0.20907103938279153,1.7187208527476656,1.082147888113866,25.36523599596377,0.0,0.0,0.0,1.0
C,15.0,0.3561817722696205,0.20907103938279153,1.5093564545562401,1.3366169659659022,25.72960427768288,0.7044429315473159,0.0,0.0,1.0
D,15.0,0.3561817722696205,0.20907103938279153,1.4790363714773918,1.2662984342017864,25.338211425719102,0.5,0.0,0.0,1.0
A,16.0,0.24993852896430294,0.2537680329220846,5.421697899358918,2.497028016255456,42.807964700630386,0.0,0.0,0.0,1.0
B,16.0,0.24993852896430294,0.2537680329220846,1.653168476251352,-0.04322979521404591,25.07374607316583,0.0,1.0,0.0,0.0
C,16.0,0.24993852896430294,0.2537680329220846,1.998826233765783,1.8386324358305188,25.320325619946065,0.8993180158311267,0.0,0.0,1.0
D,16.0,0.24993852896430294,0.2537680329220846,1.502699452260785,0.4648857116646212,25.7494440436922,0.5,0.0,0.0,0.0
A,17.0,0.32486802991533936,0.19849650807512365,5.5009072772027,2.8320563756492447,42.06340035171869,0.0,0.0,0.0,1.0
B,17.0,0.32486802991533936,0.19849650807512365,1.7004801108706147,0.568754475568042,25.5285366435863,0.0,0.0,0.0,0.0
C,17.0,0.32486802991533936,0.19849650807512365,1.4343732614162974,0.9067581810569294,25.80783207541167,0.6214860873608629,0.0,0.0,0.0
D,17.0,0.32486802991533936,0.19849650807512365,1.4855312301104107,0.9492186715786346,25.89556103371821,0.5,0.0,0.0,0.0
A,18.0,0.31728038889570354,0.27634716493650563,5.570330151961883,2.963867952465847,42.6031955826538,0.0,0.0,0.0,1.0
B,18.0,0.31728038889570354,0.27634716493650563,1.725918704553692,1.208093087263265,24.988118767900602,0.0,0.0,0.0,1.0
C,18.0,0.31728038889570354,0.27634716493650563,1.529249001114323,1.4237956576124589,25.265468327863722,0.7202671041632084,0.0,0.0,1.0
D,18.0,0.31728038889570354,0.27634716493650563,1.5118606506093357,1.3234298649545764,24.62643018808467,0.5,0.0,0.0,1.0
A,19.0,0.4033363550636,0.20488767443769904,5.604335896618565,3.121383352102356,41.884986830318645,0.0,0.0,0.0,1.0
B,19.0,0.4033363550636,0.20488767443769904,1.7480526137788388,1.5197235340559558,25.726967499999297,0.0,0.0,0.0,1.0
C,19.0,0.4033363550636,0.20488767443769904,6.436267163948443,2.269546364151452,37.56112546918762,0.9097947225036038,0.0,0.0,1.0
D,19.0,0.4033363550636,0.20488767443769904,1.4632617678157231,1.545161361178259,24.654698914668785,0.5,0.0,0.0,1.0
A,20.0,0.3337337275001141,0.20005924616060664,5.517985832818312,2.875298015726969,42.033096205176776,0.0,0.0,0.0,1.0
B,20.0,0.3337337275001141,0.20005924616060664,1.7037698785592,0.7127281637209251,25.450385316723562,0.0,0.0,0.0,0.0
C,20.0,0.3337337275001141,0.20005924616060664,1.4517666173030364,1.02711078253175,25.769273811485917,0.6506979253580298,0.0,0.0,1.0
D,20.0,0.3337337275001141,0.20005924616060664,1.482260509468631,1.0373541109029247,25.78081492452371,0.5,0.0,0.0,1.0
A,21.0,0.3381056057983418,0.2022152687081587,5.527353579561577,2.8976286688321267,42.03823747633973,0.0,0.0,0.0,1.0
B,21.0,0.3381056057983418,0.2022152687081587,1.7067228167298794,0.7948328819378503,25.406529527917986,0.0,0.0,0.0,0.0
C,21.0,0.3381056057983418,0.2022152687081587,1.4642076394247852,1.095480345779663,25.756662340134756,0.6595613483607324,0.0,0.0,1.0
D,21.0,0.3381056057983418,0.2022152687081587,1.481360779296196,1.0866281804386375,25.692550456679125,0.5,0.0,0.0,1.0
A,22.0,0.29919084810140695,0.2764528729094441,5.542456703830851,2.876638000667242,42.6856222899611,0.0,0.0,0.0,1.0
B,22.0,0.29919084810140695,0.2764528729094441,1.7050285796920122,0.9974361289986007,24.752404425041124,0.0,0.0,0.0,0.0
C,22.0,0.29919084810140695,0.2764528729094441,1.4568470118477421,1.2416169825932002,25.245711653322047,0.7930480992321486,0.0,0.0,1.0
D,22.0,0.29919084810140695,0.2764528729094441,1.5109109713229145,1.1743832148728188,24.851008380256232,0.5,0.0,0.0,1.0
A,23.0,0.2676142579584089,0.24055635224580413,5.450208181076647,2.599973128305976,42.60365706159371,0.0,0.0,0.0,1.0
B,23.0,0.2676142579584089,0.24055635224580413,1.671968908330058,0.12906944452021207,25.25019824175147,0.0,0.0,0.0,0.0
C,23.0,0.2676142579584089,0.24055635224580413,1.3038290601179767,0.4934215899650951,25.44461228068026,0.775768377149581,0.0,0.0,0.0
D,23.0,0.2676142579584089,0.24055635224580413,1.5070974349523425,0.6081877861005722,25.825194490597053,0.5,0.0,0.0,0.0
A,24.0,0.24013094596781787,0.2687073734446167,5.410370759815578,2.4534642604363484,42.9785589149436,0.0,0.0,0.0,1.0
B,24.0,0.24013094596781787,0.2687073734446167,1.6375412669103468,-0.052919286038616065,24.851428312353125,0.0,1.0,0.0,0.0
C,24.0,0.24013094596781787,0.2687073734446167,2.117473515950948,2.0144659067488817,25.996360500128453,0.9983057099071954,0.0,0.0,1.0
D,24.0,0.24013094596781787,0.2687073734446167,1.496046413880208,0.4316551835545255,25.53784566556648,0.5,0.0,0.0,0.0
A,25.0,0.37512287503782726,0.18897125313825278,5.5577285618059165,3.005118130629583,41.85404074522794,0.0,0.0,0.0,1.0
B,25.0,0.37512287503782726,0.18897125313825278,1.7151478042869002,1.1281702364718313,25.48300635940552,0.0,0.0,0.0,1.0
C,25.0,0.37512287503782726,0.18897125313825278,6.159603637197179,2.0217198448151663,37.27872956004847,0.8606064875982979,0.0,0.0,1.0
D,25.0,0.37512287503782726,0.18897125313825278,1.4612079600826036,1.3004183664089766,25.39162466141537,0.5,0.0,0.0,1.0
A,26.0,0.3922849723156552,0.16467154387781813,5.5498373925429405,3.0061330195555342,41.680047219322354,0.0,0.0,0.0,1.0
B,26.0,0.3922849723156552,0.16467154387781813,1.7052642294059268,1.1245049387702863,25.558282283412794,0.0,0.0,0.0,1.0
C,26.0,0.3922849723156552,0.16467154387781813,6.931658343056682,2.0362819412140567,38.30312635481615,1.0264537137513483,0.0,0.0,1.0
D,26.0,0.3922849723156552,0.16467154387781813,1.4392568444076375,1.3009356108407246,25.523144604168284,0.5,0.0,0.0,1.0
A,27.0,0.2885344756247668,0.17699756035066638,5.407078248445259,2.5921395249993395,42.02942767533993,0.0,0.0,0.0,1.0
B,27.0,0.2885344756247668,0.17699756035066638,1.6950396818092202,-0.3405704197477206,26.025700136942447,0.0,1.0,0.0,0.0
C,27.0,0.2885344756247668,0.17699756035066638,1.281927288886493,0.19966448902260936,26.1175817600374,0.8138718560982673,0.0,0.0,0.0
D,27.0,0.2885344756247668,0.17699756035066638,2.2516773864306714,1.845219970625294,26.498202005461696,0.5,0.0,0.0,1.0
A,28.0,0.3104651583966631,0.26382598192661233,5.549707730475276,2.9047669690303763,42.53882211415737,0.0,0.0,0.0,1.0
B,28.0,0.3104651583966631,0.26382598192661233,1.7120365320237738,1.0216922391101235,24.900250513080852,0.0,0.0,0.0,1.0
C,28.0,0.3104651583966631,0.26382598192661233,1.4930410319897902,1.2679283551413931,25.32800243164744,0.6974432941197969,0.0,0.0,1.0
D,28.0,0.3104651583966631,0.26382598192661233,1.5091294430522169,1.2010136629949812,24.969763426621654,0.5,0.0,0.0,1.0
A,29.0,0.2682833041267995,0.16379166286305666,5.343587058705893,2.424973641950345,42.0000313314906,0.0,0.0,0.0,1.0
B,29.0,0.2682833041267995,0.16379166286305666,1.7013185177733021,-1.0056593212319456,26.257450975806446,0.0,1.0,0.0,0.0
C,29.0,0.2682833041267995,0.16379166286305666,1.7017327093984136,1.1853081249737158,25.44575188647033,0.9477001320405753,0.0,0.0,1.0
D,29.0,0.2682833041267995,0.16379166286305666,2.252933090325257,1.6046191153588012,26.514410364995662,0.5,0.0,0.0,1.0
A,30.0,0.30167395324573343,0.18348015318204391,5.443933291312391,2.6843722337097944,42.017708779325936,0.0,0.0,0.0,1.0
B,30.0,0.30167395324573343,0.18348015318204391,1.6944084775712867,0.0028536959449354526,25.88333172935113,0.0,0.0,0.0,0.0
C,30.0,0.30167395324573343,0.18348015318204391,1.328518511368074,0.44744043774294084,25.98612809110627,0.7353835742888907,0.0,0.0,0.0
D,30.0,0.30167395324573343,0.18348015318204391,2.1654456643560422,1.8545682180968868,26.206792323602173,0.5,0.0,0.0,1.0
A,31.0,0.24142458475887138,0.23479667267663273,5.386218763196226,2.372623241169208,42.71590145108314,0.0,0.0,0.0,1.0
B,31.0,0.24142458475887138,0.23479667267663273,1.6541694228659622,-0.48907868515192376,25.306605341437844,0.0,1.0,0.0,0.0
C,31.0,0.24142458475887138,0.23479667267663273,1.2053588972401883,0.00022677600979648105,25.528665612216987,0.8574883516710454,0.0,0.0,0.0
D,31.0,0.24142458475887138,0.23479667267663273,1.5055143311916623,0.1912578524134858,26.1957503335729,0.5,0.0,0.0,0.0
A,32.0,0.28134965750123314,0.2471161115973347,5.482442913693376,2.707085584035525,42.58671507340654,0.0,0.0,0.0,1.0
B,32.0,0.28134965750123314,0.2471161115973347,1.6824632652609637,0.44530625491141507,25.109901839770753,0.0,0.0,0.0,0.0
C,32.0,0.28134965750123314,0.2471161115973347,1.3649788764747797,0.7692393668861541,25.42301265320508,0.7470658163844063,0.0,0.0,0.0
D,32.0,0.28134965750123314,0.2471161115973347,1.5077261907278086,0.8179149419102458,25.573234775285865,0.5,0.0,0.0,0.0
A,33.0,0.26230696524189695,0.2834200020520733,5.4701240521874865,2.66881679916861,42.93706324625148,0.0,0.0,0.0,1.0
B,33.0,0.26230696524189695,0.2834200020520733,1.662051809733029,0.5356958660084956,24.64527660879731,0.0,0.0,0.0,0.0
C,33.0,0.26230696524189695,0.2834200020520733,2.688142601830208,2.068207513948991,28.543388259775128,0.9684521472407054,0.0,0.0,1.0
D,33.0,0.26230696524189695,0.2834200020520733,1.5027788914061802,0.835924197090705,25.071476903369135,0.5,0.0,0.0,0.0
A,34.0,0.2941011523030071,0.17097856557423885,5.410079853675214,2.6132519030904575,41.965068660893884,0.0,0.0,0.0,1.0
B,34.0,0.2941011523030071,0.17097856557423885,1.6962253203540172,-0.3183300476245279,26.082119995948798,0.0,1.0,0.0,0.0
C,34.0,0.2941011523030071,0.17097856557423885,1.8373991698195198,1.5535861393841799,25.51974831195517,0.8156811284910163,0.0,0.0,1.0
D,34.0,0.2941011523030071,0.17097856557423885,2.2291766614957567,1.8363166184018809,26.47967737312186,0.5,0.0,0.0,1.0
A,35.0,0.3447887650956242,0.2814095719323214,5.612298059427005,3.0855342431325568,42.50751157740453,0.0,0.0,0.0,1.0
B,35.0,0.3447887650956242,0.2814095719323214,1.7625633343283482,1.5135762041831242,25.32122339970687,0.0,0.0,0.0,1.0
C,35.0,0.3447887650956242,0.2814095719323214,1.5912795479106876,1.690627910846942,25.305741638540646,0.8287933481117823,0.0,0.0,1.0
D,35.0,0.3447887650956242,0.2814095719323214,1.5125113519242461,1.5361264774549142,24.18878901004718,0.5,0.0,0.0,1.0
A,36.0,0.3085524137054305,0.2850969623520351,5.564466645655102,2.942503391413169,42.69578757554502,0.0,0.0,0.0,1.0
B,36.0,0.3085524137054305,0.2850969623520351,1.719338447393426,1.1823795519746199,24.875298957011104,0.0,0.0,0.0,1.0
C,36.0,0.3085524137054305,0.2850969623520351,1.501650389671397,1.4024649093375672,25.214438682023893,0.7901781945864182,0.0,0.0,1.0
D,36.0,0.3085524137054305,0.2850969623520351,1.5129930846152178,1.3003459176567418,24.569779234165832,0.5,0.0,0.0,1.0
A,37.0,0.31997999622802825,0.21395072717971575,5.514011528495672,2.842784096152556,42.2016702363504,0.0,0.0,0.0,1.0
B,37.0,0.31997999622802825,0.21395072717971575,1.7021427545176095,0.6637510594513714,25.37057705332524,0.0,0.0,0.0,0.0
C,37.0,0.31997999622802825,0.21395072717971575,1.4686474435238779,0.9753185818135961,25.648559625603397,0.540277106369024,0.0,0.0,0.0
D,37.0,0.31997999622802825,0.21395072717971575,1.4928026719784384,0.9963995921909259,25.712224376633635,0.5,0.0,0.0,0.0
A,38.0,0.34308098278695254,0.2905409703036276,5.617945950196145,3.0982328173947593,42.56749746747364,0.0,0.0,0.0,1.0
B,38.0,0.34308098278695254,0.2905409703036276,1.7686681324716318,1.5591471950258295,25.31921111517289,0.0,0.0,0.0,1.0
C,38.0,0.34308098278695254,0.2905409703036276,1.5975587745198965,1.7291208354323402,25.262056195284316,0.8584878123623204,0.0,0.0,1.0
D,38.0,0.34308098278695254,0.2905409703036276,1.5166369102031183,1.5676309165065732,24.110734928743142,0.5,0.0,0.0,1.0
A,39.0,0.40619718558805096,0.2186300667231425,5.621526193048325,3.156151131331029,41.95945700895308,0.0,0.0,0.0,1.0
B,39.0,0.40619718558805096,0.2186300667231425,1.7647486015458185,1.6210635668033575,25.800741945219176,0.0,0.0,0.0,1.0
C,39.0,0.40619718558805096,0.2186300667231425,6.120511655804094,2.2783725044388348,37.14285474235988,0.8662684754596338,0.0,0.0,1.0
D,39.0,0.40619718558805096,0.2186300667231425,1.4715616847991413,1.6144468803603615,24.524284805997386,0.5,0.0,0.0,1.0
A,40.0,0.369483938299192,0.22365361027353597,5.589534794626346,3.0560149011177486,42.0941833945719,0.0,0.0,0.0,1.0
B,40.0,0.369483938299192,0.22365361027353597,1.7382243096542993,1.3379763797962312,25.48756263224601,0.0,0.0,0.0,1.0
C,40.0,0.369483938299192,0.22365361027353597,1.5705947159165987,1.5442649273464468,25.556121131801124,0.6993213121026242,0.0,0.0,1.0
D,40.0,0.369483938299192,0.22365361027353597,1.4827047812359666,1.4262149088115024,24.81220179693389,0.5,0.0,0.0,1.0
A,41.0,0.32562793475777996,0.26240959817593573,5.570465577333977,2.970511723986462,42.48394690525873,0.0,0.0,0.0,1.0
B,41.0,0.32562793475777996,0.26240959817593573,1.728186797252107,1.1872266444657242,25.09873967685138,0.0,0.0,0.0,1.0
C,41.0,0.32562793475777996,0.26240959817593573,1.538543037487429,1.4074301294375573,25.348967108353875,0.6761501317348627,0.0,0.0,1.0
D,41.0,0.32562793475777996,0.26240959817593573,1.5078486221754446,1.3153674430393636,24.7859221193132,0.5,0.0,0.0,1.0
A,42.0,0.30361392307628876,0.2555145920484052,5.5326932257260495,2.852255705927547,42.51128545365645,0.0,0.0,0.0,1.0
B,42.0,0.30361392307628876,0.2555145920484052,1.7032753455446823,0.8602324372831021,24.963642450670378,0.0,0.0,0.0,0.0
C,42.0,0.30361392307628876,0.2555145920484052,1.4599521365636008,1.1280165800202298,25.392026385368126,0.6916026758884658,0.0,0.0,1.0
D,42.0,0.30361392307628876,0.2555145920484052,1.507342828921864,1.093063733503925,25.188362989767906,0.5,0.0,0.0,1.0
A,43.0,0.360539432574032,0.28206882188083804,5.634468003581603,3.141518166231208,42.457720380704586,0.0,0.0,0.0,1.0
B,43.0,0.360539432574032,0.28206882188083804,1.7832574295577928,1.6453721584643688,25.516767081491544,0.0,0.0,0.0,1.0
C,43.0,0.360539432574032,0.28206882188083804,6.461737295443115,2.130897917786811,36.9580528045417,0.89443301781948,0.0,0.0,1.0
D,43.0,0.360539432574032,0.28206882188083804,1.5125804658828628,1.6307713921414688,24.137528311512007,0.5,0.0,0.0,1.0
A,44.0,0.24606706558993377,0.254779631735056,5.413348514678432,2.4665729426643423,42.83905573365759,0.0,0.0,0.0,1.0
B,44.0,0.24606706558993377,0.254779631735056,1.6494189039172085,-0.10906245799398562,25.04789891953421,0.0,1.0,0.0,0.0
C,44.0,0.24606706558993377,0.254779631735056,1.98781418839188,1.814696017941273,25.336416473728665,0.918850264580489,0.0,0.0,1.0
D,44.0,0.24606706558993377,0.254779631735056,1.5009299539750032,0.41490299677114706,25.726948973864047,0.5,0.0,0.0,0.0
A,45.0,0.40206539429591553,0.2868892799258725,5.681081734112723,3.2695411129373326,42.350932664792396,0.0,0.0,0.0,1.0
B,45.0,0.40206539429591553,0.2868892799258725,1.8404396867350385,1.936392908540455,26.039523963772083,0.0,0.0,0.0,1.0
C,45.0,0.40206539429591553,0.2868892799258725,7.1444536665008656,2.299950488466436,37.70546101381708,1.079818696887152,0.0,0.0,1.0
D,45.0,0.40206539429591553,0.2868892799258725,1.5146697137499103,1.8336553672202598,24.00172198017907,0.5,0.0,0.0,1.0
A,46.0,0.22682361055335087,0.2728732281290054,5.37594858449674,2.338221098875522,43.07556646976016,0.0,0.0,0.0,1.0
B,46.0,0.22682361055335087,0.2728732281290054,1.6192622950114384,-0.2958538736564691,24.729582531294735,0.0,1.0,0.0,0.0
C,46.0,0.22682361055335087,0.2728732281290054,1.99278647424903,1.8233776726161892,25.589328181527243,1.068198470302618,0.0,0.0,1.0
D,46.0,0.22682361055335087,0.2728732281290054,1.4859230556252214,0.24504950506850776,25.577285611822248,0.5,0.0,0.0,0.0
A,47.0,0.4123894476927381,0.2854490481397135,5.690537321832068,3.2920940764188487,42.31918609568888,0.0,0.0,0.0,1.0
B,47.0,0.4123894476927381,0.2854490481397135,1.8522816365265555,1.982658906172034,26.155997373948978,0.0,0.0,0.0,1.0
C,47.0,0.4123894476927381,0.2854490481397135,7.2566248986262,2.327543647307479,37.83793561500669,1.1153539833298063,0.0,0.0,1.0
D,47.0,0.4123894476927381,0.2854490481397135,1.5136722349092793,1.8672626539283783,23.995330983665124,0.5,0.0,0.0,1.0
A,48.0,0.2525626903486396,0.28752131257780517,5.45231462697177,2.608798528826796,43.05240473164237,0.0,0.0,0.0,1.0
B,48.0,0.2525626903486396,0.28752131257780517,1.6481916019685627,0.41108590048087024,24.57130622920445,0.0,0.0,0.0,0.0
C,48.0,0.2525626903486396,0.28752131257780517,2.6462741305035706,2.048171395826415,28.295302704680047,1.0238344889166622,0.0,0.0,1.0
D,48.0,0.2525626903486396,0.28752131257780517,1.497632687658637,0.7415266079775904,25.0663941460911,0.5,0.0,0.0,0.0
A,49.0,0.39486762669833997,0.2673270424217887,5.657498134313954,3.2150203033899345,42.26223973315928,0.0,0.0,0.0,1.0
B,49.0,0.39486762669833997,0.2673270424217887,1.8085047476032372,1.8043950201373065,25.891419982692646,0.0,0.0,0.0,1.0
C,49.0,0.39486762669833997,0.2673270424217887,6.7534405800569886,2.269634426604128,37.46257689818195,0.9727786764805145,0.0,0.0,1.0
D,49.0,0.39486762669833997,0.2673270424217887,1.5040510639269655,1.7408793748542024,24.181872509469752,0.5,0.0,0.0,1.0
A,50.0,0.3161576813711038,0.18803092039952243,5.474313433155373,2.7687737676360484,42.03803268261645,0.0,0.0,0.0,1.0
B,50.0,0.3161576813711038,0.18803092039952243,1.696727527234657,0.31373568962933973,25.727301919433632,0.0,0.0,0.0,0.0
C,50.0,0.3161576813711038,0.18803092039952243,1.3850186998421634,0.6950564015631784,25.878470048873993,0.6592455929174952,0.0,0.0,0.0
D,50.0,0.3161576813711038,0.18803092039952243,1.4850903072786679,0.7986016087706531,26.187741263250462,0.5,0.0,0.0,0.0
A,51.0,0.37796107111391514,0.2809224534748983,5.652586952427384,3.1923948965065136,42.399199186006484,0.0,0.0,0.0,1.0
B,51.0,0.37796107111391514,0.2809224534748983,1.8038095480362983,1.763844756223932,25.737815540661405,0.0,0.0,0.0,1.0
C,51.0,0.37796107111391514,0.2809224534748983,6.719762159820746,2.217962142337413,37.29741666027339,0.9595340983552537,0.0,0.0,1.0
D,51.0,0.37796107111391514,0.2809224534748983,1.5122229476469897,1.7147586229904874,24.107554996248496,0.5,0.0,0.0,1.0
A,52.0,0.2750970122801202,0.22923278438442193,5.4529325782753375,2.624188066348907,42.47381821734421,0.0,0.0,0.0,1.0
